Question,Correct Answer,Name,Category,Type
"Seafood restaurants are used to draw tourists where? The options are: A) maine, B) shoe shop, C) city, D) boston, E) coastal cities",E,CommonsenseQA_test,seafood restaurant,Commonsense
"The hardcovers were especially tall, so he removed a shelf on the what to make room? The options are: A) chest of drawers, B) grocery store, C) hold alcohol, D) nightstand, E) bookcase",E,CommonsenseQA_test,shelf,Commonsense
"The teacher doesn't tolerate noise during a test in their what? The options are: A) movie theatre, B) bowling alley, C) factory, D) store, E) classroom",E,CommonsenseQA_test,noise,Commonsense
"Where is a great place to buy fresh fruit? The options are: A) san francisco, B) refrigerator, C) big box retailer, D) tree, E) market",E,CommonsenseQA_test,fruit,Commonsense
"The dad wanted to protect his house, where did he put his gun? The options are: A) police station, B) crime scene, C) restroom, D) drawer, E) holster",D,CommonsenseQA_test,gun,Commonsense
"John and James are idiots. They bought two tickets to the Falcons vs the Jets even though neither wanted to see the what? The options are: A) internet cafe, B) sporting event, C) pressing wrong buttons, D) obesity, E) hockey game",B,CommonsenseQA_test,idiots,Commonsense
"Athletes soak in hot tubs to relieve what after playing baseball? The options are: A) fame, B) errors, C) pain, D) strikes, E) sore muscles",E,CommonsenseQA_test,playing baseball,Commonsense
"Where could you find hundreds of beauty salon? The options are: A) clerk, B) mall, C) strip mall, D) city, E) neighborhood",D,CommonsenseQA_test,beauty salon,Commonsense
"Riding a bike for a long time can cause what? The options are: A) enjoyment, B) fatigue, C) falling down, D) getting lost, E) thirst",B,CommonsenseQA_test,riding bike,Commonsense
"The kids didn't clean up after they had done what? The options are: A) learn things, B) play games, C) disneyland, D) play with toys, E) talking",D,CommonsenseQA_test,kids,Commonsense
"Because of his anger he couldn't clearly explain or what? The options are: A) cool off, B) write letter, C) get mad, D) illustrate point, E) destroy enemy",D,CommonsenseQA_test,anger,Commonsense
"The field general began to write out a letter to the king, he was told to send what when the enemy was near? The options are: A) syllable, B) english alphabet, C) word, D) email, E) invitation",C,CommonsenseQA_test,letter,Commonsense
"Where could there be a battle that involves words? The options are: A) court room, B) war, C) video game, D) iraq, E) church",A,CommonsenseQA_test,battle,Commonsense
"Where could you find a shark before it was caught? The options are: A) pool hall, B) tomales bay, C) marine museum, D) business, E) desert",B,CommonsenseQA_test,shark,Commonsense
"The man  tried to break the glass in order to make his escape in time, but he could not.  The person in the cat, trying to kill him, did what? The options are: A) accelerate, B) putting together, C) working, D) construct, E) train",A,CommonsenseQA_test,break,Commonsense
"Where is a likely place to store unused soap? The options are: A) cabinet, B) supermarket, C) jail, D) butt, E) own home",A,CommonsenseQA_test,soap,Commonsense
"What might someone do after they finish creating art? The options are: A) frustration, B) relax, C) eat, D) enlightenment, E) communication",B,CommonsenseQA_test,creating art,Commonsense
"What will happen if you inject water into yourself? The options are: A) dilute, B) thin blood, C) take several forms, D) wet clothes, E) move mountains",B,CommonsenseQA_test,water,Commonsense
"What will you do if you do not want to settle in one place? The options are: A) walk, B) agitate, C) wander, D) remove, E) disturb",C,CommonsenseQA_test,settle,Commonsense
"James loved to surf but he wasn't good at it. He would always do what? The options are: A) wipe out, B) enjoy yourself, C) start fighting, D) get wet, E) drown",A,CommonsenseQA_test,surf,Commonsense
"WHat leads to an early death? The options are: A) poisonous gas, B) homicide, C) cinder, D) nuclear weapons, E) cyanide",B,CommonsenseQA_test,death,Commonsense
"Where would using a boat not require navigation skills? The options are: A) water, B) ocean, C) garage, D) harbor, E) river",E,CommonsenseQA_test,boat,Commonsense
"What could you use to get to some airplanes? The options are: A) taxi, B) carry people, C) car, D) stall, E) crash",A,CommonsenseQA_test,airplanes,Commonsense
"Joe was thrown from his boat into the water.  The water was cold because it was the middle of winter and he cried out to his crew for help.  They couldn't hear him over the sound of the what? The options are: A) surface of earth, B) teardrops, C) snowflake, D) typhoon, E) motor",D,CommonsenseQA_test,water,Commonsense
"The chief saw his entire tribe wiped out, he was a leader with a single what? The options are: A) peon, B) indian, C) minister, D) follower, E) employee",D,CommonsenseQA_test,chief,Commonsense
"He was afraid he would die from his cold, so he wisely decided to what? The options are: A) ocean, B) write will, C) never want, D) were shot, E) seek help",E,CommonsenseQA_test,die,Commonsense
"Boredom and hunger led to a wandering waste of time and a cart full of unhealthy snacks during her trip to where? The options are: A) new moon, B) play cards, C) read book, D) see art, E) grocery shop",E,CommonsenseQA_test,boredom,Commonsense
"Miss Grady took a stick from Bob because he was playing with it during class.  She wanted to make sure that he couldn't get to it so she put it where? The options are: A) desk drawer, B) kitchen drawer, C) classroom, D) pocket, E) office",A,CommonsenseQA_test,glue stick,Commonsense
"What do people usually feel when falling in love? The options are: A) getting married, B) pain, C) happiness, D) getting married, E) suffering",C,CommonsenseQA_test,falling in love,Commonsense
"Where would you hear a trumpet along with other instruments made from the same material? The options are: A) music store, B) bass, C) brass band, D) orchestra, E) marching band",C,CommonsenseQA_test,trumpet,Commonsense
"Where would walk through a central passage to catch an elevator? The options are: A) tomb, B) arena, C) access rooms, D) public building, E) house",D,CommonsenseQA_test,central passage,Commonsense
"If you are in a bar in a glove shaped state where are you? The options are: A) in my pocket, B) michigan, C) new york city, D) restaurant, E) public house",B,CommonsenseQA_test,bar,Commonsense
"Everybody was changing into costumes in the dressing room, it was almost time to take the what stage? The options are: A) theater, B) train, C) bathhouse, D) dwelling, E) actors and actresses",A,CommonsenseQA_test,dressing room,Commonsense
"Anybody could be hired in the kitchen, what was needed of them? The options are: A) forget, B) oil squeaky hinge, C) question authority, D) wash dishes, E) oik squeaky hinge",D,CommonsenseQA_test,anybody,Commonsense
"The teacher played on the upright piano, she was explaining the song to all the students in the what? The options are: A) music room, B) bathroom, C) house, D) living room, E) music store",A,CommonsenseQA_test,upright piano,Commonsense
"The coach decided to make a lineup change, the team's effort was suffering from what? The options are: A) stagnant, B) stagnation, C) tradition, D) hunger, E) paper money",B,CommonsenseQA_test,change,Commonsense
"What do you do when you're in a new place and want to see new things? The options are: A) interesting, B) look around, C) take pictures, D) change of surroundings, E) new experience",B,CommonsenseQA_test,see new,Commonsense
"James know that committing murder was wrong, but he thought that he could get away with it.  He was really troubled  and fearful because of what? The options are: A) happiness, B) problems, C) prosecution, D) distress, E) misery",C,CommonsenseQA_test,committing murder,Commonsense
"Where could you find a bureau as well as many politicians? The options are: A) each city, B) office building, C) a zoo, D) french government, E) washington dc",E,CommonsenseQA_test,bureau,Commonsense
"A weasel has a thin body and short legs to easier burrow after prey in a what? The options are: A) tree, B) mulberry bush, C) chicken coop, D) viking ship, E) rabbit warren",E,CommonsenseQA_test,weasel,Commonsense
"The woman is watching television and trying to forget her day, what is her goal? The options are: A) entertainment, B) falling asleep, C) getting fat, D) crying, E) relaxation",E,CommonsenseQA_test,watching television,Commonsense
"Where are you when you're about to use your plane ticket? The options are: A) pocket, B) terrorists hands, C) airport, D) sea ship, E) briefcase",C,CommonsenseQA_test,plane ticket,Commonsense
"The pitcher felt stress and tension on the mound, what did he feel like? The options are: A) desert, B) baseball field, C) hell, D) baseball diamond, E) baseball stadium",C,CommonsenseQA_test,mound,Commonsense
"A potato is kept in the cellar, where is likely to be stored? The options are: A) farmer's market, B) grocery bag, C) pantry, D) bushel basket, E) fridge",D,CommonsenseQA_test,potato,Commonsense
"Where would you display a picture on a horizontal surface? The options are: A) microwave, B) desktop, C) shelf, D) art show, E) wall",C,CommonsenseQA_test,picture,Commonsense
"I you believe in god, where will you go when you die? The options are: A) heaven, B) church, C) imagination, D) synagogue, E) monastery",A,CommonsenseQA_test,god,Commonsense
"Where would a person live if they wanted no neighbors? The options are: A) housing estate, B) neighborhood, C) mars, D) woods, E) suburbs",D,CommonsenseQA_test,bungalow,Commonsense
"They dealt with combustible mixtures in their experiments, this is why they kept a fire extinguisher where? The options are: A) hospital, B) chemistry lab, C) most businesses, D) classroom, E) public building",B,CommonsenseQA_test,fire extinguisher,Commonsense
